ano,mes,sigla_uf,sigla_uf_nome,tipo_consumo,numero_consumidores,consumo
2006,4,PB,Paraíba,Industrial,4810,92309
2006,5,PB,Paraíba,Industrial,4809,96129
2006,6,PB,Paraíba,Industrial,4809,96764
2006,7,PB,Paraíba,Industrial,4832,92785
2006,8,PB,Paraíba,Industrial,4836,99186
2006,9,PB,Paraíba,Industrial,4831,95427
2006,10,PB,Paraíba,Industrial,4858,99524
2006,11,PB,Paraíba,Industrial,4843,97714
2006,12,PB,Paraíba,Industrial,4823,97104
2006,1,PB,Paraíba,Residencial,866257,79499
2006,2,PB,Paraíba,Residencial,869964,77721
2006,3,PB,Paraíba,Residencial,873717,76804
2006,4,PB,Paraíba,Residencial,876799,83841
2006,5,PB,Paraíba,Residencial,879289,81680
2006,6,PB,Paraíba,Residencial,881746,79882
2006,7,PB,Paraíba,Residencial,884910,76275
2006,8,PB,Paraíba,Residencial,888472,77328
2006,9,PB,Paraíba,Residencial,891590,78144
2006,10,PB,Paraíba,Residencial,895403,80419
2006,11,PB,Paraíba,Residencial,899197,87037
2006,12,PB,Paraíba,Residencial,901678,83086
2006,1,PE,Pernambuco,Total,,736715
2006,2,PE,Pernambuco,Total,,695496
2006,3,PE,Pernambuco,Total,,769090
2006,4,PE,Pernambuco,Total,,736370
2006,5,PE,Pernambuco,Total,,730604
2006,6,PE,Pernambuco,Total,,697088
2006,7,PE,Pernambuco,Total,,697130
2006,8,PE,Pernambuco,Total,,690133
2006,9,PE,Pernambuco,Total,,701300
2006,10,PE,Pernambuco,Total,,755412
2006,11,PE,Pernambuco,Total,,759765
2006,12,PE,Pernambuco,Total,,786701
2006,1,PE,Pernambuco,Cativo,,687356
2006,2,PE,Pernambuco,Cativo,,651854
2006,3,PE,Pernambuco,Cativo,,717937
2006,4,PE,Pernambuco,Cativo,,679451
2006,5,PE,Pernambuco,Cativo,,674296
2006,6,PE,Pernambuco,Cativo,,639361
2006,7,PE,Pernambuco,Cativo,,634952
2006,8,PE,Pernambuco,Cativo,,630645
2006,9,PE,Pernambuco,Cativo,,643090
2006,10,PE,Pernambuco,Cativo,,694905
2006,11,PE,Pernambuco,Cativo,,700737
2006,12,PE,Pernambuco,Cativo,,726611
2006,1,PE,Pernambuco,Outros,169186,159182
2006,2,PE,Pernambuco,Outros,169484,151148
2006,3,PE,Pernambuco,Outros,169836,157260
2006,4,PE,Pernambuco,Outros,169784,146069
2006,5,PE,Pernambuco,Outros,170058,148700
2006,6,PE,Pernambuco,Outros,170827,144608
2006,7,PE,Pernambuco,Outros,171802,143608
2006,8,PE,Pernambuco,Outros,172119,147542
2006,9,PE,Pernambuco,Outros,172999,154473
2006,10,PE,Pernambuco,Outros,173289,164976
2006,11,PE,Pernambuco,Outros,174315,160531
2006,12,PE,Pernambuco,Outros,175889,169348
2006,1,PE,Pernambuco,Comercial,164573,141624
2006,2,PE,Pernambuco,Comercial,165295,135113
2006,3,PE,Pernambuco,Comercial,164835,150006
2006,4,PE,Pernambuco,Comercial,165034,145980
2006,5,PE,Pernambuco,Comercial,165325,141942
2006,6,PE,Pernambuco,Comercial,165115,132330
2006,7,PE,Pernambuco,Comercial,164694,128854
2006,8,PE,Pernambuco,Comercial,163986,129605
2006,9,PE,Pernambuco,Comercial,164697,132673
2006,10,PE,Pernambuco,Comercial,164453,144429
2006,11,PE,Pernambuco,Comercial,165263,147992
2006,12,PE,Pernambuco,Comercial,166491,159146
2006,1,PE,Pernambuco,Industrial,10976,187992
2006,2,PE,Pernambuco,Industrial,11013,180492
2006,3,PE,Pernambuco,Industrial,11009,198235
2006,4,PE,Pernambuco,Industrial,11025,190874
2006,5,PE,Pernambuco,Industrial,11024,195309
2006,6,PE,Pernambuco,Industrial,10965,193615
2006,7,PE,Pernambuco,Industrial,10926,195355
2006,8,PE,Pernambuco,Industrial,10914,196015
2006,9,PE,Pernambuco,Industrial,10972,192425
2006,10,PE,Pernambuco,Industrial,11013,206115
2006,11,PE,Pernambuco,Industrial,11067,198396
2006,12,PE,Pernambuco,Industrial,11163,201339
2006,1,PE,Pernambuco,Residencial,2102196,247914
2006,2,PE,Pernambuco,Residencial,2106669,228741
2006,3,PE,Pernambuco,Residencial,2112300,263587
2006,4,PE,Pernambuco,Residencial,2116553,253445
2006,5,PE,Pernambuco,Residencial,2122344,244651
2006,6,PE,Pernambuco,Residencial,2127277,226534
2006,7,PE,Pernambuco,Residencial,2133025,229311
2006,8,PE,Pernambuco,Residencial,2132158,216969
2006,9,PE,Pernambuco,Residencial,2146086,221727
2006,10,PE,Pernambuco,Residencial,2150500,239890
2006,11,PE,Pernambuco,Residencial,2158767,252845
2006,12,PE,Pernambuco,Residencial,2181440,256865
2006,1,PI,Piauí,Total,,135330
2006,2,PI,Piauí,Total,,130490
2006,3,PI,Piauí,Total,,125245
2006,4,PI,Piauí,Total,,128022
2006,5,PI,Piauí,Total,,127217
2006,6,PI,Piauí,Total,,133976
2006,7,PI,Piauí,Total,,141395
2006,8,PI,Piauí,Total,,138587
2006,9,PI,Piauí,Total,,148516
2006,10,PI,Piauí,Total,,147079
2006,11,PI,Piauí,Total,,151388
2006,12,PI,Piauí,Total,,147496
2006,1,PI,Piauí,Cativo,,133536
2006,2,PI,Piauí,Cativo,,130130
2006,3,PI,Piauí,Cativo,,125006
2006,4,PI,Piauí,Cativo,,127753
2006,5,PI,Piauí,Cativo,,125824
2006,6,PI,Piauí,Cativo,,131752
2006,7,PI,Piauí,Cativo,,139725
2006,8,PI,Piauí,Cativo,,136943
2006,9,PI,Piauí,Cativo,,146374
2006,10,PI,Piauí,Cativo,,146614
2006,11,PI,Piauí,Cativo,,149457
2006,12,PI,Piauí,Cativo,,146396
2006,1,PI,Piauí,Outros,37233,35012
2006,2,PI,Piauí,Outros,37258,34648
2006,3,PI,Piauí,Outros,37247,32908
2006,4,PI,Piauí,Outros,37282,34186
2006,5,PI,Piauí,Outros,37342,33452
2006,6,PI,Piauí,Outros,37713,36311
2006,7,PI,Piauí,Outros,37737,38194
2006,8,PI,Piauí,Outros,37931,39150
2006,9,PI,Piauí,Outros,38123,40974
2006,10,PI,Piauí,Outros,38498,40205
2006,11,PI,Piauí,Outros,38753,40702
2006,12,PI,Piauí,Outros,39146,39517
2006,1,PI,Piauí,Comercial,57648,26508
2006,2,PI,Piauí,Comercial,57807,25976
2006,3,PI,Piauí,Comercial,57787,24606
2006,4,PI,Piauí,Comercial,57746,26238
2006,5,PI,Piauí,Comercial,57828,24423
2006,6,PI,Piauí,Comercial,59193,26331
2006,7,PI,Piauí,Comercial,59053,30959
2006,8,PI,Piauí,Comercial,60085,29190
2006,9,PI,Piauí,Comercial,60533,29418
2006,10,PI,Piauí,Comercial,60763,29320
2006,11,PI,Piauí,Comercial,60990,29866
2006,12,PI,Piauí,Comercial,61398,29169
2006,1,PI,Piauí,Industrial,3953,18145
2006,2,PI,Piauí,Industrial,3936,16464
2006,3,PI,Piauí,Industrial,3928,14438
2006,4,PI,Piauí,Industrial,3953,16516
2006,5,PI,Piauí,Industrial,3934,16369
2006,6,PI,Piauí,Industrial,4054,18275
2006,7,PI,Piauí,Industrial,3989,17474
2006,8,PI,Piauí,Industrial,4216,18033
2006,9,PI,Piauí,Industrial,4213,20441
2006,10,PI,Piauí,Industrial,4169,17486
2006,11,PI,Piauí,Industrial,4201,19684
2006,12,PI,Piauí,Industrial,4152,19068
2006,1,PI,Piauí,Residencial,634480,55665
2006,2,PI,Piauí,Residencial,637153,53402
2006,3,PI,Piauí,Residencial,639534,53293
2006,4,PI,Piauí,Residencial,641281,51082
2006,5,PI,Piauí,Residencial,642992,52973
2006,6,PI,Piauí,Residencial,646636,53059
2006,7,PI,Piauí,Residencial,648016,54768
2006,8,PI,Piauí,Residencial,651626,52214
2006,9,PI,Piauí,Residencial,655244,57683
2006,10,PI,Piauí,Residencial,661421,60068
2006,11,PI,Piauí,Residencial,665194,61136
2006,12,PI,Piauí,Residencial,667534,59742
2006,1,PR,Paraná,Total,,1750081
2006,2,PR,Paraná,Total,,1774675
2006,3,PR,Paraná,Total,,1765044
2006,4,PR,Paraná,Total,,1799544
2006,5,PR,Paraná,Total,,1733138
2006,6,PR,Paraná,Total,,1749989
2006,7,PR,Paraná,Total,,1739522
2006,8,PR,Paraná,Total,,1805138
2006,9,PR,Paraná,Total,,1750717
2006,10,PR,Paraná,Total,,1771832
2006,11,PR,Paraná,Total,,1837187
2006,12,PR,Paraná,Total,,1796792
2006,1,PR,Paraná,Cativo,,1505364
2006,2,PR,Paraná,Cativo,,1538076
2006,3,PR,Paraná,Cativo,,1502645
2006,4,PR,Paraná,Cativo,,1538160
2006,5,PR,Paraná,Cativo,,1456571
2006,6,PR,Paraná,Cativo,,1478418
2006,7,PR,Paraná,Cativo,,1454846
2006,8,PR,Paraná,Cativo,,1515581
2006,9,PR,Paraná,Cativo,,1485349
2006,10,PR,Paraná,Cativo,,1494582
2006,11,PR,Paraná,Cativo,,1565241
2006,12,PR,Paraná,Cativo,,1530637
2006,1,PR,Paraná,Outros,374819,283841
2006,2,PR,Paraná,Outros,374633,293786
2006,3,PR,Paraná,Outros,374216,290515
2006,4,PR,Paraná,Outros,374166,292434
2006,5,PR,Paraná,Outros,374873,281811
2006,6,PR,Paraná,Outros,375292,272759
2006,7,PR,Paraná,Outros,375292,268521
2006,8,PR,Paraná,Outros,374932,271691
2006,9,PR,Paraná,Outros,375777,273814
2006,10,PR,Paraná,Outros,376753,271049
2006,11,PR,Paraná,Outros,377344,284558
2006,12,PR,Paraná,Outros,378337,287814
2006,1,PR,Paraná,Comercial,280291,300624
2006,2,PR,Paraná,Comercial,280149,307494
2006,3,PR,Paraná,Comercial,280501,302343
2006,4,PR,Paraná,Comercial,281085,304640
2006,5,PR,Paraná,Comercial,281308,267131
2006,6,PR,Paraná,Comercial,282681,266448
2006,7,PR,Paraná,Comercial,283290,264780
2006,8,PR,Paraná,Comercial,284021,291955
2006,9,PR,Paraná,Comercial,284700,279811
2006,10,PR,Paraná,Comercial,285554,283186
2006,11,PR,Paraná,Comercial,286380,304345
2006,12,PR,Paraná,Comercial,287033,308856
2006,1,PR,Paraná,Industrial,54776,738258
2006,2,PR,Paraná,Industrial,55111,757232
2006,3,PR,Paraná,Industrial,55468,769980
2006,4,PR,Paraná,Industrial,55904,789835
2006,5,PR,Paraná,Industrial,55999,788632
2006,6,PR,Paraná,Industrial,56328,802707
2006,7,PR,Paraná,Industrial,56176,800746
2006,8,PR,Paraná,Industrial,56168,828887
2006,9,PR,Paraná,Industrial,56482,788997
2006,10,PR,Paraná,Industrial,56886,803274
2006,11,PR,Paraná,Industrial,57476,811650
2006,12,PR,Paraná,Industrial,57882,773375
2006,1,PR,Paraná,Residencial,2655483,427356
2006,2,PR,Paraná,Residencial,2661586,416162
2006,3,PR,Paraná,Residencial,2667712,402204
2006,4,PR,Paraná,Residencial,2674404,412633
2006,5,PR,Paraná,Residencial,2677002,395562
2006,6,PR,Paraná,Residencial,2683517,408073
2006,7,PR,Paraná,Residencial,2688917,405473
2006,8,PR,Paraná,Residencial,2696233,412603
2006,9,PR,Paraná,Residencial,2704441,408093
2006,10,PR,Paraná,Residencial,2711210,414321
2006,11,PR,Paraná,Residencial,2718595,436633
2006,12,PR,Paraná,Residencial,2724549,426746
2006,1,RJ,Rio de Janeiro,Total,,2688250
2006,2,RJ,Rio de Janeiro,Total,,2868408
2006,3,RJ,Rio de Janeiro,Total,,2769129
2006,4,RJ,Rio de Janeiro,Total,,2816916
2006,5,RJ,Rio de Janeiro,Total,,2646725
2006,6,RJ,Rio de Janeiro,Total,,2480632
2006,7,RJ,Rio de Janeiro,Total,,2647172
2006,8,RJ,Rio de Janeiro,Total,,2648540
2006,9,RJ,Rio de Janeiro,Total,,2561062
2006,10,RJ,Rio de Janeiro,Total,,2675694
2006,11,RJ,Rio de Janeiro,Total,,2751918
2006,12,RJ,Rio de Janeiro,Total,,2839134
2006,1,RJ,Rio de Janeiro,Cativo,,2228902
2006,2,RJ,Rio de Janeiro,Cativo,,2428291
2006,3,RJ,Rio de Janeiro,Cativo,,2392224
2006,4,RJ,Rio de Janeiro,Cativo,,2310212
2006,5,RJ,Rio de Janeiro,Cativo,,2171501
2006,6,RJ,Rio de Janeiro,Cativo,,1984806
2006,7,RJ,Rio de Janeiro,Cativo,,2105184
2006,8,RJ,Rio de Janeiro,Cativo,,2042188
2006,9,RJ,Rio de Janeiro,Cativo,,2019869
2006,10,RJ,Rio de Janeiro,Cativo,,2133773
2006,11,RJ,Rio de Janeiro,Cativo,,2195263
2006,12,RJ,Rio de Janeiro,Cativo,,2277138
2006,1,RJ,Rio de Janeiro,Outros,75759,390771
2006,2,RJ,Rio de Janeiro,Outros,76872,459233
2006,3,RJ,Rio de Janeiro,Outros,70580,351434
2006,4,RJ,Rio de Janeiro,Outros,76455,534999
2006,5,RJ,Rio de Janeiro,Outros,83052,458243
2006,6,RJ,Rio de Janeiro,Outros,77695,399967
2006,7,RJ,Rio de Janeiro,Outros,80498,529495
2006,8,RJ,Rio de Janeiro,Outros,79267,448093
2006,9,RJ,Rio de Janeiro,Outros,80143,451413
2006,10,RJ,Rio de Janeiro,Outros,78166,441325
2006,11,RJ,Rio de Janeiro,Outros,83275,462344
2006,12,RJ,Rio de Janeiro,Outros,80574,473380
2006,1,RJ,Rio de Janeiro,Comercial,417545,618184
2006,2,RJ,Rio de Janeiro,Comercial,417327,668449
2006,3,RJ,Rio de Janeiro,Comercial,386347,680072
2006,4,RJ,Rio de Janeiro,Comercial,391755,649172
2006,5,RJ,Rio de Janeiro,Comercial,386986,597795
2006,6,RJ,Rio de Janeiro,Comercial,391549,564017
2006,7,RJ,Rio de Janeiro,Comercial,389292,552083
2006,8,RJ,Rio de Janeiro,Comercial,389655,569891
2006,9,RJ,Rio de Janeiro,Comercial,390206,564207
2006,10,RJ,Rio de Janeiro,Comercial,417166,602321
2006,11,RJ,Rio de Janeiro,Comercial,418947,620875
2006,12,RJ,Rio de Janeiro,Comercial,419188,657064
2006,1,RJ,Rio de Janeiro,Industrial,19812,764778
2006,2,RJ,Rio de Janeiro,Industrial,19754,759018
2006,3,RJ,Rio de Janeiro,Industrial,18203,682950
2006,4,RJ,Rio de Janeiro,Industrial,18194,704606
2006,5,RJ,Rio de Janeiro,Industrial,18198,775962
2006,6,RJ,Rio de Janeiro,Industrial,18050,721442
2006,7,RJ,Rio de Janeiro,Industrial,18083,762798
2006,8,RJ,Rio de Janeiro,Industrial,18050,841448
2006,9,RJ,Rio de Janeiro,Industrial,18047,767264
2006,10,RJ,Rio de Janeiro,Industrial,19369,779649
2006,11,RJ,Rio de Janeiro,Industrial,19460,793142
2006,12,RJ,Rio de Janeiro,Industrial,19320,787572
2006,1,RJ,Rio de Janeiro,Residencial,5489264,914514
2006,2,RJ,Rio de Janeiro,Residencial,5497702,981706
2006,3,RJ,Rio de Janeiro,Residencial,5518734,1054671
2006,4,RJ,Rio de Janeiro,Residencial,5525657,928137
2006,5,RJ,Rio de Janeiro,Residencial,5543400,814723
2006,6,RJ,Rio de Janeiro,Residencial,5545401,795204
2006,7,RJ,Rio de Janeiro,Residencial,5558652,802794
2006,8,RJ,Rio de Janeiro,Residencial,5573877,789107
2006,9,RJ,Rio de Janeiro,Residencial,5569531,778177
2006,10,RJ,Rio de Janeiro,Residencial,5469725,852397
2006,11,RJ,Rio de Janeiro,Residencial,5592730,875556
2006,12,RJ,Rio de Janeiro,Residencial,5518190,921117
2006,1,RN,Rio Grande do Norte,Total,,292111
2006,2,RN,Rio Grande do Norte,Total,,298099
2006,3,RN,Rio Grande do Norte,Total,,317714
2006,4,RN,Rio Grande do Norte,Total,,296291
2006,5,RN,Rio Grande do Norte,Total,,296685
2006,6,RN,Rio Grande do Norte,Total,,304075
2006,7,RN,Rio Grande do Norte,Total,,299123
2006,8,RN,Rio Grande do Norte,Total,,315092
2006,9,RN,Rio Grande do Norte,Total,,313561
2006,10,RN,Rio Grande do Norte,Total,,334813
2006,11,RN,Rio Grande do Norte,Total,,335094
2006,12,RN,Rio Grande do Norte,Total,,330992
2006,1,RN,Rio Grande do Norte,Cativo,,252765
2006,2,RN,Rio Grande do Norte,Cativo,,261262
2006,3,RN,Rio Grande do Norte,Cativo,,271945
2006,4,RN,Rio Grande do Norte,Cativo,,253473
2006,5,RN,Rio Grande do Norte,Cativo,,251847
2006,6,RN,Rio Grande do Norte,Cativo,,259620
2006,7,RN,Rio Grande do Norte,Cativo,,253257
2006,8,RN,Rio Grande do Norte,Cativo,,269664
2006,9,RN,Rio Grande do Norte,Cativo,,269487
2006,10,RN,Rio Grande do Norte,Cativo,,289894
2006,11,RN,Rio Grande do Norte,Cativo,,291564
2006,12,RN,Rio Grande do Norte,Cativo,,290359
2006,1,RN,Rio Grande do Norte,Outros,51076,75016
2006,2,RN,Rio Grande do Norte,Outros,50623,73402
2006,3,RN,Rio Grande do Norte,Outros,51270,68736
2006,4,RN,Rio Grande do Norte,Outros,52568,63587
2006,5,RN,Rio Grande do Norte,Outros,54523,58663
2006,6,RN,Rio Grande do Norte,Outros,56745,63391
2006,7,RN,Rio Grande do Norte,Outros,58040,62188
2006,8,RN,Rio Grande do Norte,Outros,60003,68525
2006,9,RN,Rio Grande do Norte,Outros,60722,73258
2006,10,RN,Rio Grande do Norte,Outros,61044,82244
2006,11,RN,Rio Grande do Norte,Outros,61465,82221
2006,12,RN,Rio Grande do Norte,Outros,61763,79728
2006,1,RN,Rio Grande do Norte,Comercial,61249,51277
2006,2,RN,Rio Grande do Norte,Comercial,61482,52649
2006,3,RN,Rio Grande do Norte,Comercial,61644,54759
2006,4,RN,Rio Grande do Norte,Comercial,61725,53843
2006,5,RN,Rio Grande do Norte,Comercial,62128,53770
2006,6,RN,Rio Grande do Norte,Comercial,62396,52339
2006,7,RN,Rio Grande do Norte,Comercial,62588,50453
2006,8,RN,Rio Grande do Norte,Comercial,62794,53409
2006,9,RN,Rio Grande do Norte,Comercial,62971,51670
2006,10,RN,Rio Grande do Norte,Comercial,63259,55770
2006,11,RN,Rio Grande do Norte,Comercial,63623,57178
2006,12,RN,Rio Grande do Norte,Comercial,63875,57496
2006,1,RN,Rio Grande do Norte,Industrial,4500,84072
2006,2,RN,Rio Grande do Norte,Industrial,4493,89448
2006,3,RN,Rio Grande do Norte,Industrial,4528,99929
2006,4,RN,Rio Grande do Norte,Industrial,4553,92427
2006,5,RN,Rio Grande do Norte,Industrial,4586,97444
2006,6,RN,Rio Grande do Norte,Industrial,4626,99537
2006,7,RN,Rio Grande do Norte,Industrial,4657,101410
2006,8,RN,Rio Grande do Norte,Industrial,4656,105770
2006,9,RN,Rio Grande do Norte,Industrial,4674,101906
2006,10,RN,Rio Grande do Norte,Industrial,4703,105455
2006,11,RN,Rio Grande do Norte,Industrial,4720,100628
2006,12,RN,Rio Grande do Norte,Industrial,4739,96909
2006,1,RN,Rio Grande do Norte,Residencial,761979,81744
2006,2,RN,Rio Grande do Norte,Residencial,765408,82599
2006,3,RN,Rio Grande do Norte,Residencial,768452,94289
2006,4,RN,Rio Grande do Norte,Residencial,770503,86432
2006,5,RN,Rio Grande do Norte,Residencial,773688,86807
2006,6,RN,Rio Grande do Norte,Residencial,776463,88807
2006,7,RN,Rio Grande do Norte,Residencial,779394,85070
2006,8,RN,Rio Grande do Norte,Residencial,782882,87387
2006,9,RN,Rio Grande do Norte,Residencial,785832,86725
2006,10,RN,Rio Grande do Norte,Residencial,790291,91342
2006,11,RN,Rio Grande do Norte,Residencial,794446,95066
2006,12,RN,Rio Grande do Norte,Residencial,798762,96857
2006,1,RO,Rondônia,Total,,122877
2006,2,RO,Rondônia,Total,,116242
2006,3,RO,Rondônia,Total,,120809
2006,4,RO,Rondônia,Total,,121517
2006,5,RO,Rondônia,Total,,117740
2006,6,RO,Rondônia,Total,,119680
2006,7,RO,Rondônia,Total,,131681
2006,8,RO,Rondônia,Total,,129918
2006,9,RO,Rondônia,Total,,139183
2006,10,RO,Rondônia,Total,,137709
2006,11,RO,Rondônia,Total,,131735
2006,12,RO,Rondônia,Total,,134813
2006,1,RO,Rondônia,Cativo,,122877
2006,2,RO,Rondônia,Cativo,,116242
2006,3,RO,Rondônia,Cativo,,120809
2006,4,RO,Rondônia,Cativo,,121517
2006,5,RO,Rondônia,Cativo,,117740
2006,6,RO,Rondônia,Cativo,,119680
2006,7,RO,Rondônia,Cativo,,131681
2006,8,RO,Rondônia,Cativo,,129918
2006,9,RO,Rondônia,Cativo,,139183
2006,10,RO,Rondônia,Cativo,,137709
2006,11,RO,Rondônia,Cativo,,131735
2006,12,RO,Rondônia,Cativo,,134813
2006,1,RO,Rondônia,Outros,67674,29383
2006,2,RO,Rondônia,Outros,68085,27430
2006,3,RO,Rondônia,Outros,68508,28374
2006,4,RO,Rondônia,Outros,69215,29794
2006,5,RO,Rondônia,Outros,69801,29278
2006,6,RO,Rondônia,Outros,70599,29652
2006,7,RO,Rondônia,Outros,71655,32100
2006,8,RO,Rondônia,Outros,73006,31539
2006,9,RO,Rondônia,Outros,74003,34502
2006,10,RO,Rondônia,Outros,74715,34239
2006,11,RO,Rondônia,Outros,75292,32556
2006,12,RO,Rondônia,Outros,75899,33985
2006,1,RO,Rondônia,Comercial,29055,28966
2006,2,RO,Rondônia,Comercial,29158,26797
2006,3,RO,Rondônia,Comercial,29098,27565
2006,4,RO,Rondônia,Comercial,29183,28768
2006,5,RO,Rondônia,Comercial,29149,27522
2006,6,RO,Rondônia,Comercial,29236,28019
2006,7,RO,Rondônia,Comercial,29404,30472
2006,8,RO,Rondônia,Comercial,29530,29727
2006,9,RO,Rondônia,Comercial,29309,32137
2006,10,RO,Rondônia,Comercial,29621,31501
2006,11,RO,Rondônia,Comercial,29385,30001
2006,12,RO,Rondônia,Comercial,29576,30966
2006,1,RO,Rondônia,Industrial,2282,19685
2006,2,RO,Rondônia,Industrial,2289,17216
2006,3,RO,Rondônia,Industrial,2294,17627
2006,4,RO,Rondônia,Industrial,2287,17835
2006,5,RO,Rondônia,Industrial,2271,17769
2006,6,RO,Rondônia,Industrial,2264,17940
2006,7,RO,Rondônia,Industrial,2279,20237
2006,8,RO,Rondônia,Industrial,2230,19602
2006,9,RO,Rondônia,Industrial,2222,21271
2006,10,RO,Rondônia,Industrial,2257,21125
2006,11,RO,Rondônia,Industrial,2249,19528
2006,12,RO,Rondônia,Industrial,2248,21662
2006,1,RO,Rondônia,Residencial,281123,44843
2006,2,RO,Rondônia,Residencial,282775,44799
2006,3,RO,Rondônia,Residencial,283283,47243
2006,4,RO,Rondônia,Residencial,283536,45120
2006,5,RO,Rondônia,Residencial,284713,43171
2006,6,RO,Rondônia,Residencial,285932,44069
2006,7,RO,Rondônia,Residencial,287259,48872
2006,8,RO,Rondônia,Residencial,288942,49050
2006,9,RO,Rondônia,Residencial,290092,51273
2006,10,RO,Rondônia,Residencial,292140,50844
2006,11,RO,Rondônia,Residencial,293755,49650
2006,12,RO,Rondônia,Residencial,294827,48200
2006,1,RR,Roraima,Total,,30879
2006,2,RR,Roraima,Total,,31221
2006,3,RR,Roraima,Total,,31184
2006,4,RR,Roraima,Total,,30199
2006,5,RR,Roraima,Total,,31517
2006,6,RR,Roraima,Total,,30675
2006,7,RR,Roraima,Total,,28797
2006,8,RR,Roraima,Total,,29695
2006,9,RR,Roraima,Total,,33964
2006,10,RR,Roraima,Total,,34886
2006,11,RR,Roraima,Total,,35116
2006,12,RR,Roraima,Total,,33793
2006,1,RR,Roraima,Cativo,,30879
2006,2,RR,Roraima,Cativo,,31221
2006,3,RR,Roraima,Cativo,,31184
2006,4,RR,Roraima,Cativo,,30199
2006,5,RR,Roraima,Cativo,,31517
2006,6,RR,Roraima,Cativo,,30675
2006,7,RR,Roraima,Cativo,,28797
2006,8,RR,Roraima,Cativo,,29695
2006,9,RR,Roraima,Cativo,,33964
2006,10,RR,Roraima,Cativo,,34886
2006,11,RR,Roraima,Cativo,,35116
2006,12,RR,Roraima,Cativo,,33793
2006,1,RR,Roraima,Outros,5975,8842
2006,2,RR,Roraima,Outros,6125,9307
2006,3,RR,Roraima,Outros,6162,9580
2006,4,RR,Roraima,Outros,6268,9116
2006,5,RR,Roraima,Outros,6452,9346
2006,6,RR,Roraima,Outros,6435,9142
2006,7,RR,Roraima,Outros,3594,8818
2006,8,RR,Roraima,Outros,6566,8457
2006,9,RR,Roraima,Outros,6065,10207
2006,10,RR,Roraima,Outros,6807,9825
2006,11,RR,Roraima,Outros,6803,8920
2006,12,RR,Roraima,Outros,6910,9999
2006,1,RR,Roraima,Comercial,7629,6639
2006,2,RR,Roraima,Comercial,7653,6573
2006,3,RR,Roraima,Comercial,7674,6591
2006,4,RR,Roraima,Comercial,7685,6577
2006,5,RR,Roraima,Comercial,7724,6518
2006,6,RR,Roraima,Comercial,7755,6602
2006,7,RR,Roraima,Comercial,7771,6062
2006,8,RR,Roraima,Comercial,7825,6260
2006,9,RR,Roraima,Comercial,7730,7207
2006,10,RR,Roraima,Comercial,7848,7222
2006,11,RR,Roraima,Comercial,7857,7739
2006,12,RR,Roraima,Comercial,7865,7107
2006,1,RR,Roraima,Industrial,437,1118
2006,2,RR,Roraima,Industrial,442,1664
2006,3,RR,Roraima,Industrial,448,1290
2006,4,RR,Roraima,Industrial,440,840
2006,5,RR,Roraima,Industrial,447,1280
2006,6,RR,Roraima,Industrial,445,1284
2006,7,RR,Roraima,Industrial,446,1166
2006,8,RR,Roraima,Industrial,438,1079
2006,9,RR,Roraima,Industrial,426,1173
2006,10,RR,Roraima,Industrial,436,1085
2006,11,RR,Roraima,Industrial,436,1192
2006,12,RR,Roraima,Industrial,428,1086
2006,1,RR,Roraima,Residencial,71061,14278
2006,2,RR,Roraima,Residencial,71297,13675
2006,3,RR,Roraima,Residencial,71322,13721
2006,4,RR,Roraima,Residencial,71349,13664
2006,5,RR,Roraima,Residencial,72127,14371
2006,6,RR,Roraima,Residencial,72352,13646
2006,7,RR,Roraima,Residencial,72709,12749
2006,8,RR,Roraima,Residencial,72821,13897
2006,9,RR,Roraima,Residencial,72612,15376
2006,10,RR,Roraima,Residencial,73245,16753
2006,11,RR,Roraima,Residencial,73417,17264
2006,12,RR,Roraima,Residencial,73740,15599
2006,1,RS,Rio Grande do Sul,Total,,1938876
2006,2,RS,Rio Grande do Sul,Total,,2051927
2006,3,RS,Rio Grande do Sul,Total,,2027020
2006,4,RS,Rio Grande do Sul,Total,,1928254
2006,5,RS,Rio Grande do Sul,Total,,1831310
2006,6,RS,Rio Grande do Sul,Total,,1838966
2006,7,RS,Rio Grande do Sul,Total,,1816864
2006,8,RS,Rio Grande do Sul,Total,,1849906
2006,9,RS,Rio Grande do Sul,Total,,1787706
2006,10,RS,Rio Grande do Sul,Total,,1793809
2006,11,RS,Rio Grande do Sul,Total,,1859919
2006,12,RS,Rio Grande do Sul,Total,,1971304
2006,1,RS,Rio Grande do Sul,Cativo,,1764019
2006,2,RS,Rio Grande do Sul,Cativo,,1864213
2006,3,RS,Rio Grande do Sul,Cativo,,1824241
2006,4,RS,Rio Grande do Sul,Cativo,,1730089
2006,5,RS,Rio Grande do Sul,Cativo,,1620403
2006,6,RS,Rio Grande do Sul,Cativo,,1635021
2006,7,RS,Rio Grande do Sul,Cativo,,1596625
2006,8,RS,Rio Grande do Sul,Cativo,,1625062
2006,9,RS,Rio Grande do Sul,Cativo,,1568233
2006,10,RS,Rio Grande do Sul,Cativo,,1566869
2006,11,RS,Rio Grande do Sul,Cativo,,1640557
2006,12,RS,Rio Grande do Sul,Cativo,,1754577
2006,1,RS,Rio Grande do Sul,Outros,332317,486038
2006,2,RS,Rio Grande do Sul,Outros,333204,505683
2006,3,RS,Rio Grande do Sul,Outros,333941,478905
